177,47	1183,73
177,69	1183,73
177,91	1183,73
178,13	1220,59
178,36	1177,58
178,58	1157,10
178,80	1206,25
179,02	1187,82
179,24	1236,97
179,46	1193,97
179,68	1140,72
179,90	1167,34
180,13	1161,20
180,35	1191,92
180,57	1193,97
180,79	1142,77
181,01	1224,69
181,23	1200,11
181,45	1224,69
181,67	1144,81
181,90	1204,21
182,12	1198,06
182,34	1253,36
182,56	1277,93
182,78	1138,67
183,00	1167,34
183,22	1167,34
183,44	1118,19
183,66	1249,26
183,89	1144,81
184,11	1241,07
184,33	1218,54
184,55	1228,78
184,77	1208,30
184,99	1173,49
185,21	1171,44
185,43	1167,34
185,65	1187,82
185,87	1222,64
186,10	1232,88
186,32	1159,15
186,54	1179,63
186,76	1175,53
186,98	1232,88
187,20	1249,26
187,42	1153,01
187,64	1214,45
187,86	1157,10
188,08	1216,49
188,30	1189,87
188,52	1200,11
188,75	1167,34
188,97	1243,12
189,19	1232,88
189,41	1177,58
189,63	1138,67
189,85	1196,01
190,07	1216,49
190,29	1161,20
190,51	1241,07
190,73	1185,77
190,95	1230,83
191,17	1140,72
191,39	1206,25
191,61	1112,05
191,84	1239,02
192,06	1220,59
192,28	1177,58
192,50	1200,11
192,72	1193,97
192,94	1224,69
193,16	1198,06
193,38	1167,34
193,60	1155,05
193,82	1255,40
194,04	1187,82
194,26	1179,63
194,48	1277,93
194,70	1183,73
194,92	1204,21
195,14	1247,21
195,36	1093,62
195,58	1165,29
195,80	1204,21
196,02	1253,36
196,24	1239,02
196,46	1204,21
196,69	1257,45
196,91	1241,07
197,13	1222,64
197,35	1243,12
197,57	1187,82
197,79	1169,39
198,01	1200,11
198,23	1253,36
198,45	1228,78
198,67	1177,58
198,89	1232,88
199,11	1208,30
199,33	1181,68
199,55	1159,15
199,77	1214,45
199,99	1216,49
200,21	1206,25
200,43	1173,49
200,65	1196,01
200,87	1153,01
201,09	1146,86
201,31	1214,45
201,53	1263,60
201,75	1193,97
201,97	1173,49
202,19	1155,05
202,41	1206,25
202,63	1144,81
202,85	1148,91
203,07	1206,25
203,29	1169,39
203,51	1300,46
203,73	1130,48
203,95	1224,69
204,17	1173,49
204,39	1216,49
204,61	1210,35
204,83	1239,02
205,05	1269,74
205,27	1155,05
205,49	1253,36
205,71	1193,97
205,93	1259,50
206,15	1226,73
206,37	1253,36
206,59	1239,02
206,81	1253,36
207,03	1226,73
207,25	1187,82
207,47	1208,30
207,69	1140,72
207,91	1155,05
208,13	1277,93
208,34	1273,84
208,56	1181,68
208,78	1220,59
209,00	1228,78
209,22	1263,60
209,44	1126,38
209,66	1206,25
209,88	1163,25
210,10	1173,49
210,32	1167,34
210,54	1296,36
210,76	1226,73
210,98	1179,63
211,20	1185,77
211,42	1241,07
211,64	1153,01
211,86	1167,34
212,08	1251,31
212,30	1236,97
212,52	1232,88
212,74	1226,73
212,96	1157,10
213,17	1232,88
213,39	1163,25
213,61	1150,96
213,83	1155,05
214,05	1228,78
214,27	1202,16
214,49	1169,39
214,71	1181,68
214,93	1150,96
215,15	1191,92
215,37	1189,87
215,59	1230,83
215,81	1245,16
216,03	1253,36
216,24	1255,40
216,46	1159,15
216,68	1187,82
216,90	1267,69
217,12	1189,87
217,34	1263,60
217,56	1165,29
217,78	1159,15
218,00	1183,73
218,22	1247,21
218,44	1255,40
218,66	1165,29
218,87	1179,63
219,09	1232,88
219,31	1216,49
219,53	1259,50
219,75	1196,01
219,97	1185,77
220,19	1245,16
220,41	1269,74
220,63	1132,53
220,85	1232,88
221,06	1257,45
221,28	1230,83
221,50	1181,68
221,72	1269,74
221,94	1165,29
222,16	1208,30
222,38	1251,31
222,60	1171,44
222,82	1259,50
223,03	1251,31
223,25	1120,24
223,47	1210,35
223,69	1187,82
223,91	1155,05
224,13	1183,73
224,35	1183,73
224,57	1148,91
224,78	1265,64
225,00	1200,11
225,22	1183,73
225,44	1191,92
225,66	1175,53
225,88	1202,16
226,10	1251,31
226,32	1183,73
226,53	1204,21
226,75	1206,25
226,97	1241,07
227,19	1220,59
227,41	1230,83
227,63	1247,21
227,85	1187,82
228,06	1216,49
228,28	1228,78
228,50	1181,68
228,72	1241,07
228,94	1214,45
229,16	1142,77
229,37	1216,49
229,59	1224,69
229,81	1214,45
230,03	1171,44
230,25	1200,11
230,47	1275,88
230,69	1179,63
230,90	1167,34
231,12	1198,06
231,34	1241,07
231,56	1136,62
231,78	1204,21
232,00	1198,06
232,21	1214,45
232,43	1208,30
232,65	1216,49
232,87	1193,97
233,09	1236,97
233,30	1216,49
233,52	1167,34
233,74	1208,30
233,96	1175,53
234,18	1179,63
234,40	1220,59
234,61	1218,54
234,83	1169,39
235,05	1150,96
235,27	1249,26
235,49	1255,40
235,70	1185,77
235,92	1241,07
236,14	1204,21
236,36	1220,59
236,58	1179,63
236,79	1185,77
237,01	1282,03
237,23	1157,10
237,45	1245,16
237,67	1196,01
237,88	1165,29
238,10	1304,56
238,32	1191,92
238,54	1249,26
238,76	1163,25
238,97	1230,83
239,19	1189,87
239,41	1224,69
239,63	1200,11
239,85	1187,82
240,06	1183,73
240,28	1140,72
240,50	1273,84
240,72	1226,73
240,93	1222,64
241,15	1202,16
241,37	1220,59
241,59	1220,59
241,81	1275,88
242,02	1261,55
242,24	1144,81
242,46	1189,87
242,68	1218,54
242,89	1302,51
243,11	1198,06
243,33	1175,53
243,55	1263,60
243,76	1179,63
243,98	1228,78
244,20	1249,26
244,42	1169,39
244,64	1241,07
244,85	1165,29
245,07	1198,06
245,29	1171,44
245,51	1177,58
245,72	1163,25
245,94	1175,53
246,16	1257,45
246,38	1216,49
246,59	1198,06
246,81	1177,58
