177,47	1165,29
177,69	1165,29
177,91	1165,29
178,13	1159,15
178,36	1183,73
178,58	1208,30
178,80	1232,88
179,02	1208,30
179,24	1202,16
179,46	1167,34
179,68	1085,42
179,90	1253,36
180,13	1191,92
180,35	1226,73
180,57	1177,58
180,79	1183,73
181,01	1122,29
181,23	1171,44
181,45	1179,63
181,67	1177,58
181,90	1167,34
182,12	1150,96
182,34	1116,14
182,56	1122,29
182,78	1196,01
183,00	1232,88
183,22	1169,39
183,44	1179,63
183,66	1150,96
183,89	1179,63
184,11	1185,77
184,33	1093,62
184,55	1173,49
184,77	1165,29
184,99	1179,63
185,21	1222,64
185,43	1155,05
185,65	1196,01
185,87	1177,58
186,10	1171,44
186,32	1212,40
186,54	1142,77
186,76	1130,48
186,98	1181,68
187,20	1189,87
187,42	1183,73
187,64	1183,73
187,86	1226,73
188,08	1200,11
188,30	1146,86
188,52	1208,30
188,75	1155,05
188,97	1146,86
189,19	1161,20
189,41	1107,95
189,63	1183,73
189,85	1142,77
190,07	1206,25
190,29	1155,05
190,51	1204,21
190,73	1200,11
190,95	1144,81
191,17	1222,64
191,39	1187,82
191,61	1228,78
191,84	1150,96
192,06	1200,11
192,28	1179,63
192,50	1239,02
192,72	1136,62
192,94	1157,10
193,16	1216,49
193,38	1173,49
193,60	1179,63
193,82	1179,63
194,04	1157,10
194,26	1167,34
194,48	1128,43
194,70	1132,53
194,92	1200,11
195,14	1212,40
195,36	1157,10
195,58	1208,30
195,80	1232,88
196,02	1200,11
196,24	1236,97
196,46	1200,11
196,69	1124,33
196,91	1161,20
197,13	1212,40
197,35	1134,57
197,57	1191,92
197,79	1132,53
198,01	1185,77
198,23	1161,20
198,45	1138,67
198,67	1263,60
198,89	1204,21
199,11	1191,92
199,33	1249,26
199,55	1277,93
199,77	1093,62
199,99	1165,29
200,21	1220,59
200,43	1222,64
200,65	1138,67
200,87	1167,34
201,09	1208,30
201,31	1212,40
201,53	1206,25
201,75	1157,10
201,97	1196,01
202,19	1134,57
202,41	1171,44
202,63	1175,53
202,85	1146,86
203,07	1216,49
203,29	1163,25
203,51	1181,68
203,73	1206,25
203,95	1212,40
204,17	1163,25
204,39	1101,81
204,61	1222,64
204,83	1126,38
205,05	1206,25
205,27	1167,34
205,49	1169,39
205,71	1165,29
205,93	1153,01
206,15	1236,97
206,37	1167,34
206,59	1232,88
206,81	1142,77
207,03	1140,72
207,25	1155,05
207,47	1267,69
207,69	1157,10
207,91	1181,68
208,13	1112,05
208,34	1214,45
208,56	1144,81
208,78	1148,91
209,00	1155,05
209,22	1128,43
209,44	1185,77
209,66	1202,16
209,88	1159,15
210,10	1208,30
210,32	1212,40
210,54	1146,86
210,76	1165,29
210,98	1124,33
211,20	1107,95
211,42	1239,02
211,64	1161,20
211,86	1222,64
212,08	1091,57
212,30	1196,01
212,52	1171,44
212,74	1185,77
212,96	1171,44
213,17	1165,29
213,39	1193,97
213,61	1118,19
213,83	1097,71
214,05	1177,58
214,27	1212,40
214,49	1167,34
214,71	1146,86
214,93	1171,44
215,15	1136,62
215,37	1175,53
215,59	1136,62
215,81	1208,30
216,03	1175,53
216,24	1159,15
216,46	1134,57
216,68	1175,53
216,90	1161,20
217,12	1198,06
217,34	1130,48
217,56	1249,26
217,78	1101,81
218,00	1128,43
218,22	1153,01
218,44	1204,21
218,66	1232,88
218,87	1206,25
219,09	1146,86
219,31	1196,01
219,53	1263,60
219,75	1224,69
219,97	1138,67
220,19	1173,49
220,41	1187,82
220,63	1157,10
220,85	1175,53
221,06	1200,11
221,28	1212,40
221,50	1196,01
221,72	1173,49
221,94	1155,05
222,16	1105,90
222,38	1191,92
