SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jun 06 13:36:37 CEST 2016
User: root
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4C02835
Integration Time (usec): 100000 (USB4C02835)
Spectra Averaged: 1 (USB4C02835)
Boxcar Smoothing: 0 (USB4C02835)
Correct for Electrical Dark: No (USB4C02835)
Strobe/Lamp Enabled: No (USB4C02835)
Correct for Detector Non-linearity: No (USB4C02835)
Correct for Stray Light: No (USB4C02835)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177.47	1443.82
177.69	1443.82
177.91	1443.82
178.13	1523.69
178.36	1458.15
178.58	1568.74
178.80	1673.19
179.02	1626.09
179.24	1591.27
179.46	1744.87
179.68	1718.25
179.90	1593.32
180.13	1718.25
180.35	1693.67
180.57	1794.02
180.79	1722.34
181.01	1718.25
181.23	1742.82
181.45	1689.57
181.67	1722.34
181.90	1775.59
182.12	1644.52
182.34	1562.60
182.56	1732.58
182.78	1708.01
183.00	1699.81
183.22	1665.00
183.44	1611.75
183.66	1914.85
183.89	1751.01
184.11	1691.62
184.33	1755.11
184.55	1791.97
184.77	1656.81
184.99	1681.38
185.21	1681.38
185.43	1873.89
185.65	1708.01
185.87	1716.20
186.10	1759.21
186.32	1796.07
186.54	1718.25
186.76	1753.06
186.98	1742.82
187.20	1730.53
187.42	1740.77
187.64	1689.57
187.86	1722.34
188.08	1751.01
188.30	1726.44
188.52	1681.38
188.75	1779.68
188.97	1726.44
189.19	1656.81
189.41	1634.28
189.63	1621.99
189.85	1708.01
190.07	1634.28
190.29	1591.27
190.51	1800.16
190.73	1564.65
190.95	1767.40
191.17	1746.92
191.39	1699.81
191.61	1656.81
191.84	1650.66
192.06	1742.82
192.28	1644.52
192.50	1904.61
192.72	1837.03
192.94	1652.71
193.16	1769.44
193.38	1683.43
193.60	1648.61
193.82	1650.66
194.04	1722.34
194.26	1667.05
194.48	1699.81
194.70	1701.86
194.92	1628.14
195.14	1732.58
195.36	1650.66
195.58	1632.23
195.80	1695.72
196.02	1654.76
196.24	1650.66
196.46	1726.44
196.69	1654.76
196.91	1841.12
197.13	1697.77
197.35	1581.03
197.57	1681.38
197.79	1738.73
198.01	1738.73
198.23	1742.82
198.45	1656.81
198.67	1591.27
198.89	1660.90
199.11	1734.63
199.33	1648.61
199.55	1609.70
199.77	1720.29
199.99	1767.40
200.21	1658.85
200.43	1785.83
200.65	1585.13
200.87	1648.61
201.09	1607.66
201.31	1710.05
201.53	1714.15
201.75	1703.91
201.97	1646.57
202.19	1699.81
202.41	1757.16
202.63	1791.97
202.85	1677.29
203.07	1726.44
203.29	1679.33
203.51	1665.00
203.73	1566.70
203.95	1806.31
204.17	1658.85
204.39	1738.73
204.61	1652.71
204.83	1759.21
205.05	1742.82
205.27	1748.97
205.49	1853.41
205.71	1724.39
205.93	1636.33
206.15	1636.33
206.37	1662.95
206.59	1638.38
206.81	1644.52
207.03	1675.24
207.25	1687.53
207.47	1779.68
207.69	1689.57
207.91	1730.53
208.13	1746.92
208.34	1671.14
208.56	1650.66
208.78	1718.25
209.00	1689.57
209.22	1636.33
209.44	1763.30
209.66	1726.44
209.88	1660.90
210.10	1685.48
210.32	1677.29
210.54	1763.30
210.76	1722.34
210.98	1708.01
211.20	1593.32
211.42	1736.68
211.64	1724.39
211.86	1708.01
212.08	1667.05
212.30	1710.05
212.52	1644.52
212.74	1720.29
212.96	1703.91
213.17	1808.36
213.39	1759.21
213.61	1722.34
213.83	1675.24
214.05	1652.71
214.27	1734.63
214.49	1695.72
214.71	1628.14
214.93	1824.74
215.15	1683.43
215.37	1708.01
215.59	1589.22
215.81	1769.44
216.03	1773.54
216.24	1708.01
216.46	1683.43
216.68	1697.77
216.90	1755.11
217.12	1746.92
217.34	1763.30
217.56	1826.79
217.78	1769.44
218.00	1732.58
218.22	1773.54
218.44	1765.35
218.66	1650.66
218.87	1755.11
219.09	1626.09
219.31	1701.86
219.53	1804.26
219.75	1689.57
219.97	1615.85
220.19	1652.71
220.41	1687.53
220.63	1722.34
220.85	1763.30
221.06	1634.28
221.28	1757.16
221.50	1669.09
221.72	1621.99
221.94	1703.91
222.16	1681.38
222.38	1726.44
222.60	1728.49
222.82	1732.58
223.03	1775.59
223.25	1660.90
223.47	1734.63
223.69	1736.68
223.91	1738.73
224.13	1671.14
224.35	1708.01
224.57	1720.29
224.78	1681.38
225.00	1624.04
225.22	1667.05
225.44	1673.19
225.66	1701.86
225.88	1722.34
226.10	1755.11
226.32	1730.53
226.53	1722.34
226.75	1681.38
226.97	1701.86
227.19	1740.77
227.41	1628.14
227.63	1734.63
227.85	1667.05
228.06	1689.57
228.28	1671.14
228.50	1791.97
228.72	1757.16
228.94	1710.05
229.16	1677.29
229.37	1689.57
229.59	1578.98
229.81	1808.36
230.03	1644.52
230.25	1578.98
230.47	1585.13
230.69	1658.85
230.90	1718.25
231.12	1685.48
231.34	1736.68
231.56	1744.87
231.78	1693.67
232.00	1714.15
232.21	1699.81
232.43	1665.00
232.65	1601.51
232.87	1724.39
233.09	1609.70
233.30	1628.14
233.52	1720.29
233.74	1701.86
233.96	1703.91
234.18	1705.96
234.40	1689.57
234.61	1755.11
234.83	1689.57
235.05	1572.84
235.27	1777.64
235.49	1710.05
235.70	1681.38
235.92	1765.35
236.14	1742.82
236.36	1798.12
236.58	1691.62
236.79	1699.81
237.01	1683.43
237.23	1693.67
237.45	1837.03
237.67	1689.57
237.88	1714.15
238.10	1734.63
238.32	1710.05
238.54	1703.91
238.76	1646.57
238.97	1689.57
239.19	1662.95
239.41	1763.30
239.63	1691.62
239.85	1574.89
240.06	1591.27
240.28	1699.81
240.50	1804.26
240.72	1665.00
240.93	1708.01
241.15	1814.50
241.37	1720.29
241.59	1789.92
241.81	1621.99
242.02	1673.19
242.24	1691.62
242.46	1746.92
242.68	1675.24
242.89	1701.86
243.11	1740.77
243.33	1648.61
243.55	1640.42
243.76	1662.95
243.98	1662.95
244.20	1656.81
244.42	1624.04
244.64	1730.53
244.85	1605.61
245.07	1652.71
245.29	1705.96
245.51	1738.73
245.72	1714.15
245.94	1851.36
246.16	1675.24
246.38	1734.63
246.59	1673.19
246.81	1632.23
247.03	1697.77
247.24	1626.09
247.46	1652.71
247.68	1677.29
247.90	1646.57
248.11	1685.48
248.33	1759.21
248.55	1705.96
248.77	1665.00
248.98	1722.34
249.20	1869.80
249.42	1751.01
249.64	1722.34
249.85	1634.28
250.07	1642.47
250.29	1767.40
250.50	1710.05
250.72	1652.71
250.94	1748.97
251.16	1847.27
251.37	1804.26
251.59	1689.57
251.81	1740.77
252.02	1808.36
252.24	1652.71
252.46	1779.68
252.68	1630.18
252.89	1644.52
253.11	1656.81
253.33	1796.07
253.54	1757.16
253.76	1587.18
253.98	1667.05
254.20	1697.77
254.41	1701.86
254.63	1740.77
254.85	1599.46
255.06	1716.20
255.28	1718.25
255.50	1744.87
255.71	1732.58
255.93	1597.42
256.15	1669.09
256.36	1689.57
256.58	1699.81
256.80	1675.24
257.02	1701.86
257.23	1687.53
257.45	1710.05
