177,47	1257,45
177,69	1257,45
177,91	1257,45
178,13	1148,91
178,36	1243,12
178,58	1216,49
178,80	1132,53
179,02	1239,02
179,24	1153,01
179,46	1157,10
179,68	1214,45
179,90	1191,92
180,13	1196,01
180,35	1193,97
180,57	1247,21
180,79	1202,16
181,01	1140,72
181,23	1226,73
181,45	1185,77
181,67	1185,77
181,90	1161,20
182,12	1142,77
182,34	1193,97
182,56	1159,15
182,78	1181,68
183,00	1177,58
183,22	1155,05
183,44	1212,40
183,66	1169,39
183,89	1138,67
184,11	1202,16
184,33	1185,77
184,55	1148,91
184,77	1234,93
184,99	1171,44
185,21	1163,25
185,43	1230,83
185,65	1204,21
185,87	1257,45
186,10	1189,87
186,32	1196,01
186,54	1288,17
186,76	1161,20
186,98	1136,62
187,20	1142,77
187,42	1222,64
187,64	1191,92
187,86	1191,92
188,08	1208,30
188,30	1196,01
188,52	1212,40
188,75	1232,88
188,97	1179,63
189,19	1216,49
189,41	1232,88
189,63	1146,86
189,85	1265,64
190,07	1230,83
190,29	1257,45
190,51	1222,64
190,73	1210,35
190,95	1132,53
191,17	1218,54
191,39	1153,01
191,61	1208,30
191,84	1253,36
192,06	1216,49
192,28	1245,16
192,50	1187,82
192,72	1148,91
192,94	1206,25
193,16	1163,25
193,38	1216,49
193,60	1228,78
193,82	1261,55
194,04	1216,49
194,26	1216,49
194,48	1183,73
194,70	1236,97
194,92	1144,81
195,14	1198,06
195,36	1179,63
195,58	1171,44
195,80	1206,25
196,02	1226,73
196,24	1173,49
196,46	1161,20
196,69	1222,64
196,91	1241,07
197,13	1130,48
197,35	1218,54
197,57	1202,16
197,79	1185,77
198,01	1144,81
198,23	1241,07
198,45	1179,63
198,67	1183,73
198,89	1224,69
199,11	1226,73
199,33	1177,58
199,55	1140,72
199,77	1167,34
199,99	1206,25
200,21	1140,72
200,43	1222,64
200,65	1091,57
200,87	1196,01
201,09	1181,68
201,31	1206,25
201,53	1261,55
201,75	1118,19
201,97	1218,54
202,19	1239,02
202,41	1146,86
202,63	1198,06
202,85	1210,35
203,07	1243,12
203,29	1187,82
203,51	1140,72
203,73	1232,88
203,95	1241,07
204,17	1243,12
204,39	1134,57
204,61	1265,64
204,83	1239,02
205,05	1224,69
205,27	1140,72
205,49	1241,07
205,71	1146,86
205,93	1198,06
206,15	1189,87
206,37	1175,53
206,59	1216,49
206,81	1148,91
207,03	1206,25
207,25	1204,21
207,47	1214,45
207,69	1157,10
207,91	1167,34
208,13	1267,69
208,34	1228,78
208,56	1224,69
208,78	1241,07
209,00	1150,96
209,22	1232,88
209,44	1146,86
209,66	1167,34
209,88	1198,06
210,10	1179,63
210,32	1245,16
210,54	1179,63
210,76	1255,40
210,98	1202,16
211,20	1183,73
211,42	1118,19
211,64	1214,45
211,86	1228,78
